"fbctn_yr","stdg_cd","lclsf_cd","stdg_nm","lclsf_nm","sqmt1_gpp","sqmt1_npp","biotop_whol_gpp","biotop_whol_npp","biotop_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41135109  ",G,삼평동,농업지역,0.6311301694,0.4354798172,2156.6464830721,1488.0860743000,3417.118349892,system,2025-07-20 01:41:48.685,system,2025-07-20 01:41:48.685
"2025","41135109  ",H,삼평동,조성녹지,1.2317759135,0.5612362404,823776.6170080960,375338.7985304860,668771.493253904,system,2025-07-20 01:41:48.685,system,2025-07-20 01:41:48.685
"2025","41135109  ",I,삼평동,시가화건조지,0.0139877577,0.0067141237,22915.0274162607,10999.2131811960,1638220.210750620,system,2025-07-20 01:41:48.685,system,2025-07-20 01:41:48.685
"2025","41192102  ",E,심곡동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,15088.107090360,system,2025-07-20 01:41:49.246,system,2025-07-20 01:41:49.246
"2025","41192102  ",H,심곡동,조성녹지,0.0442116755,0.0203200774,1092.7844390717,502.2534006848,24717.100771072,system,2025-07-20 01:41:49.246,system,2025-07-20 01:41:49.246
"2025","41192102  ",I,심곡동,시가화건조지,0.0000426348,0.0000204647,61.0087805455,29.2842146779,1430961.149894170,system,2025-07-20 01:41:49.246,system,2025-07-20 01:41:49.246
"2025","41135110  ",A,백현동,자연산림,2.0822984644,1.1224228531,1485422.0671584500,800688.1353465520,713356.943084089,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",B,백현동,식재산림,2.0668252105,0.9920761008,765976.4127236130,367668.6780274430,370605.317186747,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",C,백현동,산지습지,2.0288867304,0.9009586579,6219.8598689856,2762.0253590900,3065.651608780,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",D,백현동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,336.829269068,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",E,백현동,하천습지,0.8976420357,0.5198743261,45963.4149452674,26619.9647719163,51204.615109428,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",G,백현동,농업지역,1.1414679014,0.7314603923,132348.0101652450,84809.5047763731,115945.450590680,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",H,백현동,조성녹지,1.1802535668,0.5483216521,1165802.2838894800,541607.8818372300,987755.781215731,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135110  ",I,백현동,시가화건조지,0.0147221953,0.0070666537,20074.1586862415,9635.5961866000,1363530.257891910,system,2025-07-20 01:41:49.636,system,2025-07-20 01:41:49.636
"2025","41135111  ",A,금곡동,자연산림,2.0645895633,1.1140546186,1979159.8943038000,1067956.6827605600,958621.475916369,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",B,금곡동,식재산림,2.0081381012,0.9638510859,1446286.6679751700,694177.8429370320,720212.751848333,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",C,금곡동,산지습지,1.7015231438,0.7576845774,32216.6867036006,14346.0209388500,18934.027915601,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",D,금곡동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,411.936661996,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",E,금곡동,하천습지,0.3413862578,0.1703482603,15676.8927443170,7822.6095646204,45921.276519211,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",G,금곡동,농업지역,1.3902707378,0.9437433218,325921.7438783770,221242.1371362870,234430.413460904,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",H,금곡동,조성녹지,1.2734322862,0.5736076132,513859.6330065930,231464.0525454070,403523.327142089,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135111  ",I,금곡동,시가화건조지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1137750.220389930,system,2025-07-20 01:41:50.867,system,2025-07-20 01:41:50.867
"2025","41135112  ",A,궁내동,자연산림,2.0701467266,1.1173577599,2261984.7562915700,1220901.9717322700,1092668.808072100,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41135112  ",B,궁내동,식재산림,2.0088551030,0.9642504491,762307.1996344510,365907.4556849920,379473.461522735,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41135112  ",E,궁내동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11771.248361657,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41135112  ",G,궁내동,농업지역,1.6340988276,1.1027111033,278488.7129152250,187927.7989141510,170423.421279586,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41135112  ",H,궁내동,조성녹지,1.4084730793,0.5222359360,79702.3056430751,29552.1503381343,56587.738036084,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41135112  ",I,궁내동,시가화건조지,0.0138085355,0.0066280970,7312.1693022146,3509.8412702000,529539.814291757,system,2025-07-20 01:41:51.755,system,2025-07-20 01:41:51.755
"2025","41192103  ",A,춘의동,자연산림,2.1613823663,1.1657959805,1608117.2428674000,867378.5107292900,744022.560727074,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",B,춘의동,식재산림,2.1420604457,1.0486643299,791628.1726659370,387548.4601453510,369563.881480981,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",D,춘의동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1969.028834022,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",E,춘의동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6513.653207262,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",G,춘의동,농업지역,1.6726819944,1.0533497469,590245.6303010030,371699.5145346630,352873.787286436,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",H,춘의동,조성녹지,1.5398278320,0.6942544518,426308.2511917950,192207.4631169120,276854.491348030,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41192103  ",I,춘의동,시가화건조지,0.0031172208,0.0014962660,3691.1256791161,1771.7403233900,1184107.851660880,system,2025-07-20 01:41:52.041,system,2025-07-20 01:41:52.041
"2025","41135113  ",A,동원동,자연산림,2.0438427374,1.1003050467,2406038.8139586200,1295293.7136680900,1177213.280619290,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",B,동원동,식재산림,2.0103189192,0.9649530812,405379.8604515800,194582.3330070670,201649.527637098,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",C,동원동,산지습지,1.8389782306,0.8319823357,34990.5092793659,15830.2502740900,19027.147085023,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",D,동원동,호소,0.1619433822,0.0807244773,12753.8838605553,6357.4725573597,78755.202497495,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",E,동원동,하천습지,0.3475169219,0.1962764627,40424.2896974390,22831.5114715184,116323.226738717,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",G,동원동,농업지역,1.3267853233,0.8243051277,452487.9136255340,281121.6711945590,341040.789091222,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",H,동원동,조성녹지,1.4344236827,0.5740398197,155082.4763641630,62062.2190197527,108114.832619136,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135113  ",I,동원동,시가화건조지,0.1399409348,0.0671716488,70933.1624196311,34047.9179994113,506879.295210543,system,2025-07-20 01:41:52.493,system,2025-07-20 01:41:52.493
"2025","41135114  ",A,구미동,자연산림,2.0566463820,1.1095422049,3012095.2614094500,1624998.2724411600,1464566.435826110,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",B,구미동,식재산림,1.9917976148,0.9555048941,308103.2158387270,147803.2348455120,154686.005017726,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",C,구미동,산지습지,2.1640002192,1.3849601423,1949.2716317603,1247.5338460900,900.772381827,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",E,구미동,하천습지,0.8178714663,0.4087964052,251760.1168599610,125837.1700024180,307823.572797750,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",G,구미동,농업지역,1.7713801763,1.2222523205,10750.1405481153,7417.5969709589,6068.793527038,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",H,구미동,조성녹지,1.2328916344,0.5820967107,813797.9033195920,384226.0499742530,660072.532414214,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135114  ",I,구미동,시가화건조지,0.0278857784,0.0133851736,60135.8848904718,28865.2246717084,2156507.306781740,system,2025-07-20 01:41:53.384,system,2025-07-20 01:41:53.384
"2025","41135115  ",A,운중동,자연산림,1.9386052688,1.0362430441,5579616.6343848200,2982473.5438284200,2878160.254850470,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",B,운중동,식재산림,1.8745946768,0.8998054446,1363032.4571437600,654255.5792631160,727107.824449596,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",C,운중동,산지습지,1.7619237772,0.7930861048,28139.3777408223,12666.2400333600,15970.825812579,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",D,운중동,호소,0.0346638307,0.0221848516,1398.3447243580,894.9406212000,40340.167177687,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",E,운중동,하천습지,1.0660580468,0.5835521926,112524.9160249910,61595.2964880284,105552.334946139,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",G,운중동,농업지역,1.5652057471,0.9184517551,361020.6569221780,211844.3895209550,230653.802285698,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",H,운중동,조성녹지,1.3561830876,0.5816124636,1275349.4625323300,546946.1680038940,940396.229831779,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135115  ",I,운중동,시가화건조지,0.0535497052,0.0257038585,88629.3461387805,42542.0861585500,1655085.602219300,system,2025-07-20 01:41:55.075,system,2025-07-20 01:41:55.075
"2025","41135116  ",A,대장동,자연산림,1.9480064758,1.0500568907,4069156.6421740400,2193445.4656561400,2088882.502561910,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",B,대장동,식재산림,1.8865616510,0.9055495926,794876.8483234400,381540.8872506540,421336.269560648,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",C,대장동,산지습지,1.8176398137,0.9446209412,66386.5590993359,34500.8584580700,36523.495248391,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",D,대장동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10337.386176061,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",E,대장동,하천습지,0.2442507522,0.0993788836,14860.5925174023,6046.3645711947,60841.542490716,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",G,대장동,농업지역,1.3429630736,0.8545918469,552200.7562260290,351391.8389674390,411180.893259705,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",H,대장동,조성녹지,1.2553702041,0.5129328989,592588.4581058970,242126.2785183010,472042.793558707,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41135116  ",I,대장동,시가화건조지,0.0135481624,0.0065031180,19225.0634398534,9228.0304651500,1419016.308498770,system,2025-07-20 01:41:56.403,system,2025-07-20 01:41:56.403
"2025","41192104  ",A,도당동,자연산림,2.1848592140,1.1698523316,350408.0716375550,187621.1048192180,160380.160604940,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41192104  ",B,도당동,식재산림,2.1995618518,1.0967025235,230796.6577216430,115075.3168166760,104928.469066354,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41192104  ",D,도당동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,655.855383273,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41192104  ",G,도당동,농업지역,2.1638300090,1.0473314094,28672.0752921185,13877.7837915228,13250.613575655,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41192104  ",H,도당동,조성녹지,0.8369365678,0.3542855556,77477.5244012208,32797.1901788590,92572.755672545,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41192104  ",I,도당동,시가화건조지,0.0004591948,0.0002204135,755.1603547317,362.4769695400,1644531.684146310,system,2025-07-20 01:41:57.340,system,2025-07-20 01:41:57.340
"2025","41135117  ",A,석운동,자연산림,1.8434789266,0.9859254435,3180943.8363298800,1701225.5563108800,1725511.363563120,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",B,석운동,식재산림,1.7481402170,0.8382721995,821655.5813105190,394002.1656392370,470016.977642576,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",C,석운동,산지습지,1.4759640756,0.7270480813,20983.8531285978,10336.4779721775,14217.048690793,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",D,석운동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,726.959756220,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",E,석운동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,48694.797079587,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",G,석운동,농업지역,1.4057906784,0.7959258262,542918.7801351290,307387.9243296440,386201.721561248,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",H,석운동,조성녹지,1.1706746516,0.4064688034,87456.4864066375,30365.6813017488,74706.056281367,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135117  ",I,석운동,시가화건조지,0.0265172495,0.0127282798,40004.3925909605,19202.1084603415,1508617.721317780,system,2025-07-20 01:41:57.621,system,2025-07-20 01:41:57.621
"2025","41135118  ",A,하산운동,자연산림,1.9299870995,1.0230443086,1208192.8459626600,640436.8272996280,626010.840314075,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",B,하산운동,식재산림,1.8524745649,0.8891877908,632900.5562459130,303792.2668900560,341651.414940641,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",C,하산운동,산지습지,0.8307813159,0.3655437786,1322.6761174138,581.9774910536,1592.086981422,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",E,하산운동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,831.756417757,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",G,하산운동,농업지역,1.8711758390,0.9373194004,36214.6501922446,18140.8360966602,19353.953507569,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",H,하산운동,조성녹지,1.1733441947,0.5529302659,667668.6257563170,314634.1818959670,569030.493180746,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41135118  ",I,하산운동,시가화건조지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180325.756953958,system,2025-07-20 01:41:58.577,system,2025-07-20 01:41:58.577
"2025","41150101  ",A,의정부동,자연산림,2.0739980500,1.1009882518,715505.9882335750,379828.5572705370,344988.746844488,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",B,의정부동,식재산림,2.0004838830,0.9602322637,384238.5448561380,184434.5014920290,192072.802041664,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",C,의정부동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,13374.874527435,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",D,의정부동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,516.549290465,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",E,의정부동,하천습지,0.7535301666,0.4549851620,110240.6384994430,66563.8311434017,146298.905318446,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",G,의정부동,농업지역,0.8698492014,0.4443018895,6225.5444765281,3179.8858578980,7157.038790619,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",H,의정부동,조성녹지,0.8624130701,0.3871405723,325648.2238993670,146184.7508197880,377601.215928638,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41150101  ",I,의정부동,시가화건조지,0.0023418300,0.0011240784,6676.9300016777,3204.9263994188,2851159.182325520,system,2025-07-20 01:41:58.845,system,2025-07-20 01:41:58.845
"2025","41194102  ",A,심곡본동,자연산림,2.1756338058,1.1718605437,522978.1922964230,281691.4809414550,240379.695747614,system,2025-07-20 01:42:01.902,system,2025-07-20 01:42:01.902
"2025","41194102  ",B,심곡본동,식재산림,2.1768680351,1.0557443510,480241.7299859620,232909.1545282060,220611.319681281,system,2025-07-20 01:42:01.902,system,2025-07-20 01:42:01.902
"2025","41194102  ",G,심곡본동,농업지역,1.7768113175,1.1858782071,79231.8918771340,52880.8956571516,44592.181001281,system,2025-07-20 01:42:01.902,system,2025-07-20 01:42:01.902
"2025","41194102  ",H,심곡본동,조성녹지,0.7110476141,0.3318849883,52847.9997292988,24667.0650820074,74324.136218875,system,2025-07-20 01:42:01.902,system,2025-07-20 01:42:01.902
"2025","41194102  ",I,심곡본동,시가화건조지,0.0025494674,0.0012237443,2913.8661339598,1398.6557423825,1142931.330580160,system,2025-07-20 01:42:01.902,system,2025-07-20 01:42:01.902
"2025","41194103  ",A,범박동,자연산림,2.1679351389,1.1609646643,437347.1402115700,234206.5344674470,201734.421093644,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41194103  ",B,범박동,식재산림,2.2379744481,1.0920426195,377000.2114300590,183961.1255501000,168455.994548626,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41194103  ",D,범박동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4595.192851098,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41194103  ",G,범박동,농업지역,2.0756890295,1.2207916119,114699.2863527720,67459.0098434897,55258.415264985,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41194103  ",H,범박동,조성녹지,1.4504344800,0.6795684943,327176.1674927420,153291.0438712820,225571.145757909,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41194103  ",I,범박동,시가화건조지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,589459.504841345,system,2025-07-20 01:42:02.240,system,2025-07-20 01:42:02.240
"2025","41150102  ",A,호원동,자연산림,1.9326170206,0.9797771930,11921709.9969204000,6043939.0901044100,6168687.261907250,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",B,호원동,식재산림,2.0111627346,0.9692409256,781791.0148369170,376769.0370355970,388725.885473555,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",C,호원동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,75954.830098001,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",D,호원동,호소,0.8591905981,0.3780438634,962.7310413536,423.6016584000,1120.509283346,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",E,호원동,하천습지,0.8461462907,0.4733498703,246839.0233682840,138086.3108188140,291721.450624673,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",G,호원동,농업지역,1.1429943944,0.7246124108,199404.6087272000,126414.4907183750,174458.081082475,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",H,호원동,조성녹지,0.9906116587,0.4432069377,450702.8314382150,201647.7597075870,454974.285300177,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150102  ",I,호원동,시가화건조지,0.0066976512,0.0032148726,21472.8367307214,10306.9616256400,3206024.935082370,system,2025-07-20 01:42:03.307,system,2025-07-20 01:42:03.307
"2025","41150103  ",A,장암동,자연산림,1.9002552261,0.9309471145,9519810.4490808100,4663815.6531004700,5009753.594367120,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",B,장암동,식재산림,2.0366304050,0.9778858612,2202970.1125302600,1057753.6898575800,1081673.978336970,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",C,장암동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,35120.985909817,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",D,장암동,호소,0.3367861740,0.1616573635,827.3063430219,397.1070446300,2456.473593430,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",E,장암동,하천습지,0.7140464124,0.4042928460,269794.5456159750,152757.5838017760,377838.948477046,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",ETC,장암동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,352.637613768,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",G,장암동,농업지역,1.0518713918,0.6220438109,306656.0363023440,181346.7796165650,291533.773711282,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",H,장암동,조성녹지,0.9364278777,0.4118697015,630400.9987905800,277269.6941133730,673197.598880785,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41150103  ",I,장암동,시가화건조지,0.0330933450,0.0158848056,49310.6168713258,23669.0960995841,1490046.319277570,system,2025-07-20 01:42:05.580,system,2025-07-20 01:42:05.580
"2025","41196102  ",A,여월동,자연산림,2.1814646055,1.1759502805,721008.7103639680,388670.2507466590,330515.887610723,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",B,여월동,식재산림,2.1319996536,1.0510255676,388320.4587648310,191432.8315734250,182139.081546984,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",D,여월동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1308.194959735,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",E,여월동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,21005.191095395,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",G,여월동,농업지역,1.4793664458,0.8629712488,340605.7717779240,198688.4244000990,230237.594446712,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",H,여월동,조성녹지,1.4639017362,0.6624357513,328429.7400471290,148618.9928130400,224352.312682117,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41196102  ",I,여월동,시가화건조지,0.0039722582,0.0019066839,3314.1452305590,1590.7897125100,834322.715559684,system,2025-07-20 01:42:06.830,system,2025-07-20 01:42:06.830
"2025","41150104  ",A,신곡동,자연산림,2.1324773429,1.1420974615,2125746.7484648800,1138492.7362959900,996843.767445436,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",B,신곡동,식재산림,2.0879228404,1.0106755616,1306559.5559989800,632450.4849813320,625770.038403575,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",C,신곡동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,179.327263255,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",E,신곡동,하천습지,0.6146760859,0.3618703123,124722.0595658640,73426.0071038343,202906.965851427,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",G,신곡동,농업지역,1.1650078931,0.7500540447,259487.9044417140,167063.2048417300,222734.889598684,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",H,신곡동,조성녹지,1.2818842996,0.5931733873,934138.9122198230,432259.2475042770,728723.265021342,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150104  ",I,신곡동,시가화건조지,0.0168942826,0.0081092557,44124.8889580536,21179.9466841504,2611823.771155540,system,2025-07-20 01:42:07.120,system,2025-07-20 01:42:07.120
"2025","41150105  ",A,용현동,자연산림,1.9031773272,0.9648648674,2615106.2467331400,1325795.6081181400,1374073.875998470,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",B,용현동,식재산림,2.0066958942,0.9663577276,802635.0350307150,386522.2283125690,399978.410949718,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",C,용현동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11313.241922205,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",D,용현동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1190.856551027,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",E,용현동,하천습지,0.3556448737,0.1858596985,24187.6298429699,12640.4341009776,68010.624173731,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",G,용현동,농업지역,1.3628762116,0.8339641327,457496.1412464480,279948.6625548790,335684.295726675,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",H,용현동,조성녹지,0.9925880064,0.4504190579,316205.0578989110,143488.3187902280,318566.269061810,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41150105  ",I,용현동,시가화건조지,0.0256138765,0.0122946607,50917.2711741555,24440.2901882146,1987878.374795630,system,2025-07-20 01:42:08.727,system,2025-07-20 01:42:08.727
"2025","41196103  ",A,작동,자연산림,2.1329526699,1.1462716314,1041003.1841308100,559446.2713442880,488057.329550567,system,2025-07-20 01:42:09.628,system,2025-07-20 01:42:09.628
"2025","41196103  ",B,작동,식재산림,1.9148633043,0.9244061099,638413.5708324030,308196.1016291510,333399.031353397,system,2025-07-20 01:42:09.628,system,2025-07-20 01:42:09.628
"2025","41196103  ",D,작동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,314.155324698,system,2025-07-20 01:42:09.628,system,2025-07-20 01:42:09.628
"2025","41196103  ",E,작동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,20575.846970116,system,2025-07-20 01:42:09.628,system,2025-07-20 01:42:09.628
"2025","41196103  ",G,작동,농업지역,1.5383913633,0.9284304445,430458.0632755760,259784.5909584980,279810.504372571,system,2025-07-20 01:42:09.628,system,2025-07-20 01:42:09.628
