"fbctn_yr","stdg_cd","stdg_nm","lclsf_cd","lclsf_nm","biotop_area","soil_cbn_strgat","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41650320  ",내촌면,E,하천습지,751851.893386892,8357887.8242807600,system,2025-07-19 18:48:00.221,system,2025-07-19 18:48:00.221
"2025","41650320  ",내촌면,ETC,기타,9385.830140862,108475.3076748000,system,2025-07-19 18:48:00.221,system,2025-07-19 18:48:00.221
"2025","41650320  ",내촌면,G,농업지역,3760256.143802520,43110060.9687994000,system,2025-07-19 18:48:00.221,system,2025-07-19 18:48:00.221
"2025","41650320  ",내촌면,H,조성녹지,1884161.647621810,20627931.0675798000,system,2025-07-19 18:48:00.221,system,2025-07-19 18:48:00.221
"2025","41650320  ",내촌면,I,시가화건조지,8238639.402649940,91455189.4594919000,system,2025-07-19 18:48:00.221,system,2025-07-19 18:48:00.221
"2025","41650330  ",가산면,A,자연산림,7915545.957197600,117703671.4581110000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,B,식재산림,3486878.047359130,47978632.3821532000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,C,산지습지,10593.344336671,163308.5695454100,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,D,호소,338871.050207378,4549586.1545917600,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,E,하천습지,835730.244151943,10490612.5634375000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,ETC,기타,9612.989362129,126234.7593579060,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,G,농업지역,10180807.146409800,131139744.7486170000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,H,조성녹지,2321406.660167970,32101166.2666734000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41650330  ",가산면,I,시가화건조지,10678715.027620900,130068581.7204630000,system,2025-07-19 18:48:17.260,system,2025-07-19 18:48:17.260
"2025","41670102  ",홍문동,A,자연산림,32537.125636141,284035.7470421540,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,B,식재산림,157819.445559072,1364284.6972327400,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,D,호소,942.780000502,6774.5607163800,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,E,하천습지,62826.387737275,519148.2875868700,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,G,농업지역,237602.229188929,1740923.3357665700,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,H,조성녹지,38731.348048328,320411.5962784130,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670102  ",홍문동,I,시가화건조지,689820.028083212,5577903.4644920800,system,2025-07-19 18:48:30.973,system,2025-07-19 18:48:30.973
"2025","41670103  ",창동,A,자연산림,17547.395444208,121067.6958055800,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670103  ",창동,B,식재산림,40072.532502196,289725.7940854370,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670103  ",창동,E,하천습지,55175.380888696,440378.4522532150,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670103  ",창동,G,농업지역,78878.385176320,624074.3746099700,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670103  ",창동,H,조성녹지,14368.994444695,97022.6428828463,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670103  ",창동,I,시가화건조지,295349.020961162,2454266.5257178800,system,2025-07-19 18:48:31.295,system,2025-07-19 18:48:31.295
"2025","41670118  ",연양동,A,자연산림,84780.322173005,722128.4670590920,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41670118  ",연양동,B,식재산림,118734.403350011,1015547.1134457000,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41670118  ",연양동,E,하천습지,755249.342874433,7147483.0663166800,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41670118  ",연양동,G,농업지역,642037.683179836,5524094.2436905300,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41670118  ",연양동,H,조성녹지,256935.961909682,2396220.5969269400,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41670118  ",연양동,I,시가화건조지,681593.801541778,5895285.7376875500,system,2025-07-19 18:48:31.489,system,2025-07-19 18:48:31.489
"2025","41450102  ",하산곡동,A,자연산림,5128819.940385430,65397732.3210616000,system,2025-07-19 18:16:29.235,system,2025-07-19 18:16:29.235
"2025","41450102  ",하산곡동,B,식재산림,765011.138201699,8682386.7721853500,system,2025-07-19 18:16:29.235,system,2025-07-19 18:16:29.235
"2025","41450102  ",하산곡동,C,산지습지,90176.938640722,1042838.5909092000,system,2025-07-19 18:16:29.235,system,2025-07-19 18:16:29.235
"2025","41450102  ",하산곡동,D,호소,2550.169752446,21123.3027337400,system,2025-07-19 18:16:29.235,system,2025-07-19 18:16:29.235
"2025","41670104  ",우만동,A,자연산림,157534.849595682,1336089.6642974700,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,B,식재산림,141399.876993393,1159980.4856772800,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,C,산지습지,533.687989697,4709.9963092758,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,D,호소,286.240092823,2190.7843028000,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,E,하천습지,398241.657657821,4162170.0767906200,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,G,농업지역,583386.673835029,5248021.7563443800,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,H,조성녹지,73191.447698146,570401.4276711950,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670104  ",우만동,I,시가화건조지,332000.590472159,2676484.8695475700,system,2025-07-19 18:48:31.721,system,2025-07-19 18:48:31.721
"2025","41670105  ",단현동,A,자연산림,214537.985062814,2022964.8383206800,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,B,식재산림,37149.358128389,361049.7874838500,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,C,산지습지,4189.610773717,36699.6209397638,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,D,호소,14475.721126378,123214.2885103000,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,E,하천습지,831382.366135449,8875532.3617602100,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,G,농업지역,997546.453566806,10298149.2804389000,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,H,조성녹지,54592.683470225,500570.8399060000,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670105  ",단현동,I,시가화건조지,255308.881861141,2222059.4791812500,system,2025-07-19 18:48:31.992,system,2025-07-19 18:48:31.992
"2025","41670108  ",교동,A,자연산림,547210.208097317,4988124.0667058200,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,B,식재산림,447084.536269147,3888338.8655068100,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,D,호소,5398.415679041,38497.9247777400,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,E,하천습지,58623.647260978,414237.7508752560,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,G,농업지역,560928.928076002,4407920.4663992300,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,H,조성녹지,202049.858625936,1548315.4507516900,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670108  ",교동,I,시가화건조지,1509408.595965550,12240440.0700540000,system,2025-07-19 18:48:32.298,system,2025-07-19 18:48:32.298
"2025","41670109  ",월송동,A,자연산림,471922.989931673,4191216.0730494000,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,B,식재산림,267357.362189022,2305509.4129768300,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,D,호소,17999.336367089,150252.0093735600,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,E,하천습지,26006.939914359,190062.0597938200,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,G,농업지역,704678.815549424,5561669.9951424500,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,H,조성녹지,509260.943541135,4132134.9013231600,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670109  ",월송동,I,시가화건조지,811512.501484520,6141443.8491868900,system,2025-07-19 18:48:32.774,system,2025-07-19 18:48:32.774
"2025","41670110  ",가업동,A,자연산림,581544.568267786,4881620.2268979600,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,B,식재산림,641732.126246799,5119789.4650865700,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,D,호소,2273.123827973,15323.5645160400,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,E,하천습지,59955.833458483,415981.8038632720,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,G,농업지역,639990.769969005,4974519.2004905800,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,H,조성녹지,138797.964653402,1022585.6153313500,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670110  ",가업동,I,시가화건조지,483291.875976938,3816928.0337549000,system,2025-07-19 18:48:33.168,system,2025-07-19 18:48:33.168
"2025","41670111  ",연라동,A,자연산림,1287126.406548500,10845883.4756713000,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,B,식재산림,626139.700432276,5302747.2082095800,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,C,산지습지,3391.825225313,29797.1323316800,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,D,호소,7810.767287990,71262.1668187500,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,E,하천습지,96243.527611654,758342.0951638860,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,G,농업지역,1730580.262046310,14660197.4570381000,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,H,조성녹지,1547139.634551700,12742306.6279215000,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670111  ",연라동,I,시가화건조지,1160381.216244760,9474060.0143453100,system,2025-07-19 18:48:33.535,system,2025-07-19 18:48:33.535
"2025","41670112  ",상거동,A,자연산림,1160541.796925270,9950724.7544355400,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,B,식재산림,924183.850455900,7665766.8877240600,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,D,호소,5917.333142868,47079.3308795100,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,E,하천습지,64908.559893877,525590.9174147620,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,G,농업지역,1043274.159124640,8609314.3056619000,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,H,조성녹지,301911.724310283,2350915.6724883400,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41670112  ",상거동,I,시가화건조지,955420.383765910,7594550.1956662300,system,2025-07-19 18:48:34.320,system,2025-07-19 18:48:34.320
"2025","41285110  ",지영동,I,시가화건조지,1453928.017430990,10087771.9968383000,system,2025-07-19 18:13:19.786,system,2025-07-19 18:13:19.786
"2025","41285112  ",문봉동,A,자연산림,516258.833673196,3782229.6502954400,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,B,식재산림,309632.956922479,2242256.7019434500,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,D,호소,11503.096555427,97200.1873508300,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,E,하천습지,20405.205288079,157208.2411516810,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,G,농업지역,292111.057840307,2272335.5213341800,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,H,조성녹지,228929.639934480,1760825.3852604800,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285112  ",문봉동,I,시가화건조지,1487147.433026580,11271261.3021149000,system,2025-07-19 18:13:20.634,system,2025-07-19 18:13:20.634
"2025","41285113  ",성석동,A,자연산림,1688384.506416600,13500255.4039672000,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,B,식재산림,909597.213904283,7038708.7345939000,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,D,호소,9770.529632723,76580.1861076200,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,E,하천습지,171427.146282053,1234123.1530137800,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41670113  ",하거동,A,자연산림,2224746.753340130,19465577.1691573000,system,2025-07-19 18:48:34.790,system,2025-07-19 18:48:34.790
"2025","41285113  ",성석동,ETC,기타,107.905443714,986.9059568100,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,G,농업지역,1546757.914626310,11572644.5024779000,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,H,조성녹지,365068.804809997,2838919.9176758800,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41285113  ",성석동,I,시가화건조지,4745872.958186100,35791543.3413179000,system,2025-07-19 18:13:21.296,system,2025-07-19 18:13:21.296
"2025","41287101  ",일산동,A,자연산림,219.952887477,1472.6302429603,system,2025-07-19 18:13:23.852,system,2025-07-19 18:13:23.852
"2025","41287101  ",일산동,G,농업지역,8393.535055376,61447.2757235500,system,2025-07-19 18:13:23.852,system,2025-07-19 18:13:23.852
"2025","41287101  ",일산동,H,조성녹지,675441.003386336,5425316.6572646300,system,2025-07-19 18:13:23.852,system,2025-07-19 18:13:23.852
"2025","41287101  ",일산동,I,시가화건조지,1914053.723626850,14236458.0677971000,system,2025-07-19 18:13:23.852,system,2025-07-19 18:13:23.852
"2025","41287102  ",주엽동,H,조성녹지,596806.837848237,4770982.5752268200,system,2025-07-19 18:13:24.624,system,2025-07-19 18:13:24.624
"2025","41287102  ",주엽동,I,시가화건조지,1331413.284323640,10011571.5152497000,system,2025-07-19 18:13:24.624,system,2025-07-19 18:13:24.624
"2025","41287103  ",탄현동,A,자연산림,190970.783567805,1298766.3955635200,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,B,식재산림,209023.909438966,1508241.6410259700,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,D,호소,372.386033962,2844.7726647200,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,E,하천습지,1364.856690747,9493.4599305664,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,G,농업지역,39936.362154184,289846.8225968090,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,H,조성녹지,475183.616805956,3392128.1029337600,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41287103  ",탄현동,I,시가화건조지,1277759.510095710,8930855.0403413100,system,2025-07-19 18:13:24.823,system,2025-07-19 18:13:24.823
"2025","41390117  ",화정동,A,자연산림,135309.331082990,1251879.3333797900,system,2025-07-19 18:13:25.273,system,2025-07-19 18:13:25.273
"2025","41390117  ",화정동,B,식재산림,101668.656803420,907214.6827861410,system,2025-07-19 18:13:25.273,system,2025-07-19 18:13:25.273
"2025","41390117  ",화정동,G,농업지역,181594.972305873,1571502.3385517300,system,2025-07-19 18:13:25.273,system,2025-07-19 18:13:25.273
"2025","41390117  ",화정동,H,조성녹지,25556.236568641,233361.0421256510,system,2025-07-19 18:13:25.273,system,2025-07-19 18:13:25.273
"2025","41390117  ",화정동,I,시가화건조지,67725.234556092,571528.3818875800,system,2025-07-19 18:13:25.273,system,2025-07-19 18:13:25.273
"2025","41287104  ",대화동,D,호소,16036.387106735,104302.3143179200,system,2025-07-19 18:13:25.395,system,2025-07-19 18:13:25.395
"2025","41287104  ",대화동,E,하천습지,587305.819807830,3526180.2882067100,system,2025-07-19 18:13:25.395,system,2025-07-19 18:13:25.395
"2025","41287104  ",대화동,G,농업지역,2001523.955160900,11925834.8606547000,system,2025-07-19 18:13:25.395,system,2025-07-19 18:13:25.395
"2025","41287104  ",대화동,H,조성녹지,1293134.818622050,8116795.7582841800,system,2025-07-19 18:13:25.395,system,2025-07-19 18:13:25.395
"2025","41287104  ",대화동,I,시가화건조지,5030539.208128610,31112454.1214171000,system,2025-07-19 18:13:25.395,system,2025-07-19 18:13:25.395
"2025","41287105  ",덕이동,A,자연산림,219913.898328576,1621030.3306404600,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,B,식재산림,35286.180463542,259629.3895016900,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,D,호소,14340.690551716,102046.5627094000,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,E,하천습지,144247.783053567,879225.0421965430,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,G,농업지역,1353526.639857770,8281845.9081148600,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,H,조성녹지,471540.089748984,3159512.4021493300,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287105  ",덕이동,I,시가화건조지,3298675.970141120,20891037.9160970000,system,2025-07-19 18:13:27.076,system,2025-07-19 18:13:27.076
"2025","41287106  ",가좌동,A,자연산림,100116.599707057,785095.0293107580,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287106  ",가좌동,B,식재산림,25073.261031010,211962.7075322930,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287106  ",가좌동,E,하천습지,79040.767795514,452493.8391234360,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287106  ",가좌동,G,농업지역,1223642.702252700,6735271.4777764600,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287106  ",가좌동,H,조성녹지,190073.003071244,1084659.1057385500,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287106  ",가좌동,I,시가화건조지,1774984.948339300,10744223.1680889000,system,2025-07-19 18:13:28.230,system,2025-07-19 18:13:28.230
"2025","41287107  ",구산동,A,자연산림,14935.510958799,60765.2281723656,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,B,식재산림,2744.979603697,23963.1680629466,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,D,호소,4245.150107164,15044.2585303800,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,E,하천습지,2705203.112800390,9806832.3438080900,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,G,농업지역,4340720.934342950,11629903.4349567000,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,H,조성녹지,195983.658124360,760810.5730917260,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287107  ",구산동,I,시가화건조지,1883525.659807470,7719741.7661471600,system,2025-07-19 18:13:28.903,system,2025-07-19 18:13:28.903
"2025","41287108  ",법곳동,A,자연산림,10126.138968103,63003.0890175800,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,B,식재산림,5803.804890459,35636.8372281800,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,D,호소,218.812146574,1188.1264423400,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,E,하천습지,2875395.320926190,12231291.4666552000,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,G,농업지역,2898142.982105850,14804168.7587922000,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,H,조성녹지,281428.703674214,1330204.8436754800,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41287108  ",법곳동,I,시가화건조지,1523742.518465550,7680117.2105331000,system,2025-07-19 18:13:30.354,system,2025-07-19 18:13:30.354
"2025","41290102  ",문원동,A,자연산림,1588347.318264640,23756098.4889188000,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,B,식재산림,591246.557580387,8624694.1984785400,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,C,산지습지,2113.631740749,31534.4276840700,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,D,호소,3351.668312635,40260.7945362900,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,E,하천습지,21412.208957392,264768.6159620600,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,G,농업지역,424275.775620935,5442765.0808606100,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,H,조성녹지,223841.240833990,2753998.5616591600,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290102  ",문원동,I,시가화건조지,715277.941942442,8873653.5840759500,system,2025-07-19 18:13:31.401,system,2025-07-19 18:13:31.401
"2025","41290103  ",갈현동,A,자연산림,1123305.854028920,15623371.4577693000,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,B,식재산림,441834.191064244,5918498.7513406500,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,C,산지습지,5284.609694588,76246.6283481800,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,E,하천습지,45242.728276964,480874.5821317920,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,G,농업지역,308304.633578037,3465955.6313178400,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,H,조성녹지,197121.703078918,2456581.8310814100,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41290103  ",갈현동,I,시가화건조지,2068931.842303410,24165731.9907945000,system,2025-07-19 18:13:32.050,system,2025-07-19 18:13:32.050
"2025","41390120  ",하상동,A,자연산림,91624.037737944,749517.1989407890,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,B,식재산림,65386.222078893,542807.3478707910,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,C,산지습지,159.819073604,1292.4873142300,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,E,하천습지,47972.571044568,376864.5714014340,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,G,농업지역,786483.059365556,6879049.6989591700,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,H,조성녹지,119498.129165189,955957.2188990380,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41390120  ",하상동,I,시가화건조지,265094.207049779,2136596.6833496800,system,2025-07-19 18:13:34.339,system,2025-07-19 18:13:34.339
"2025","41290104  ",막계동,A,자연산림,4961829.403519290,51355669.0124726000,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,B,식재산림,1440758.837929460,16183780.5618466000,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,C,산지습지,100794.795646088,1035518.2346064600,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,D,호소,259881.810331082,2887587.1537727700,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,E,하천습지,34812.109228416,424042.9381132430,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,G,농업지역,130929.372298540,1369957.2572494600,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,H,조성녹지,1650561.268822360,20061119.1006765000,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290104  ",막계동,I,시가화건조지,366760.634539006,4107613.2366588600,system,2025-07-19 18:13:34.499,system,2025-07-19 18:13:34.499
"2025","41290105  ",과천동,A,자연산림,2458111.100041170,24294747.4026351000,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,B,식재산림,504891.226508580,5429777.1069661600,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,C,산지습지,19505.774203385,173071.6718679750,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,D,호소,2704.296427850,31661.1104811500,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,E,하천습지,152160.172969765,1320502.3173425700,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,ETC,기타,1249.022190539,17589.0839854600,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,G,농업지역,1347657.739069080,11131233.4990684000,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,H,조성녹지,366390.546326386,3690766.8437447900,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
"2025","41290105  ",과천동,I,시가화건조지,1406701.077269170,14631266.0076323000,system,2025-07-19 18:13:35.922,system,2025-07-19 18:13:35.922
