"fbctn_yr","stdg_cd","lclsf_cd","stdg_nm","lclsf_nm","biotop_area","cbn_strgat","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41550130  ",B,신모산동,식재산림,14276.860498880,3879155.2003492100,system,2025-07-22 16:08:22.999,system,2025-07-22 16:08:22.999
"2025","41550130  ",G,신모산동,농업지역,22817.092742414,4396.6823562310,system,2025-07-22 16:08:22.999,system,2025-07-22 16:08:22.999
"2025","41550130  ",H,신모산동,조성녹지,15691.940545985,21877.8714638103,system,2025-07-22 16:08:22.999,system,2025-07-22 16:08:22.999
"2025","41550130  ",I,신모산동,시가화건조지,120564.429307998,62894.5818471478,system,2025-07-22 16:08:22.999,system,2025-07-22 16:08:22.999
"2025","41463110  ",A,서천동,자연산림,115271.309264276,3821611.2560997700,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",B,서천동,식재산림,171785.232877992,2937923.8555221400,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",C,서천동,산지습지,1343.689391092,,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",D,서천동,호소,3711.416968801,,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",E,서천동,하천습지,50.672893704,,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",G,서천동,농업지역,58166.032266446,15099.4096466300,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",H,서천동,조성녹지,463995.304081220,5869558.4136333600,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463110  ",I,서천동,시가화건조지,984312.951526467,411405.9057349330,system,2025-07-22 16:08:23.082,system,2025-07-22 16:08:23.082
"2025","41463111  ",A,영덕동,자연산림,514978.576186706,16399939.6677335000,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",B,영덕동,식재산림,390345.629999418,8724374.8314005100,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",C,영덕동,산지습지,1958.408188746,155522.3293096400,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",D,영덕동,호소,14419.422269051,,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",E,영덕동,하천습지,54738.725054690,67089.9307817647,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",G,영덕동,농업지역,53655.005187806,,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",H,영덕동,조성녹지,1203214.856319990,9934336.6062693200,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463111  ",I,영덕동,시가화건조지,2344902.242457340,1063641.1938015000,system,2025-07-22 16:08:24.067,system,2025-07-22 16:08:24.067
"2025","41463112  ",A,언남동,자연산림,539412.295910906,17520724.1229170000,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",B,언남동,식재산림,533466.414248091,8525953.0212455300,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",C,언남동,산지습지,5818.029339840,359542.7547980900,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",D,언남동,호소,6695.174653798,9974.0198381200,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",E,언남동,하천습지,64109.344885606,45317.4105894267,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",G,언남동,농업지역,106965.324042742,27145.9862388300,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",H,언남동,조성녹지,587309.713708477,4773301.6858749800,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463112  ",I,언남동,시가화건조지,1294536.192331360,451548.5321886020,system,2025-07-22 16:08:26.777,system,2025-07-22 16:08:26.777
"2025","41463113  ",A,마북동,자연산림,1592940.087199180,52251116.0050399000,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",B,마북동,식재산림,681477.754920364,15421785.2547959000,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",C,마북동,산지습지,7785.948942877,654082.0220479800,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",D,마북동,호소,8496.268592819,,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",E,마북동,하천습지,104416.446052830,10743.5975758960,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",G,마북동,농업지역,251712.587821841,45985.3835285105,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",H,마북동,조성녹지,563554.970653943,6559734.6170792500,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463113  ",I,마북동,시가화건조지,2178847.624705400,408325.1191375780,system,2025-07-22 16:08:27.787,system,2025-07-22 16:08:27.787
"2025","41463114  ",A,청덕동,자연산림,1025506.871726500,31596245.0033473000,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",B,청덕동,식재산림,279561.516368432,6067861.8263991200,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",C,청덕동,산지습지,949.964257184,232010.2290849400,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",D,청덕동,호소,101.971169787,,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",E,청덕동,하천습지,40356.964977557,4921.6140793546,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",G,청덕동,농업지역,127237.081982697,15800.2689773900,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",H,청덕동,조성녹지,1057218.268824870,5428649.5037587400,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463114  ",I,청덕동,시가화건조지,1234302.615014630,499280.9045905590,system,2025-07-22 16:08:30.501,system,2025-07-22 16:08:30.501
"2025","41463115  ",A,동백동,자연산림,1268824.430081740,39008250.9688329000,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",B,동백동,식재산림,315951.758531855,4595566.5241408400,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",C,동백동,산지습지,3228.860906673,470842.1416055700,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",D,동백동,호소,30502.670998206,21007.3745134800,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",E,동백동,하천습지,4582.055012326,,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",G,동백동,농업지역,148186.393795093,12999.3495359600,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",H,동백동,조성녹지,660383.515899714,7520165.9115536300,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463115  ",I,동백동,시가화건조지,1907062.173972480,1305775.0089863900,system,2025-07-22 16:08:31.400,system,2025-07-22 16:08:31.400
"2025","41463116  ",A,중동,자연산림,2042047.389900350,65747839.8177196000,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",B,중동,식재산림,619258.007635813,13221562.5926293000,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",C,중동,산지습지,3698.309676802,305136.1293545400,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",D,중동,호소,43375.040550582,7152.4628522600,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",E,중동,하천습지,8175.286670435,8709.4912345538,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",G,중동,농업지역,113065.398376627,22171.1360052200,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",H,중동,조성녹지,756614.283065746,9373280.9023344000,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463116  ",I,중동,시가화건조지,2446170.836265150,1975002.8455799000,system,2025-07-22 16:08:32.568,system,2025-07-22 16:08:32.568
"2025","41463117  ",A,상하동,자연산림,1809423.601543620,59599089.7966878000,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",B,상하동,식재산림,1050002.702709760,18864495.3691547000,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",C,상하동,산지습지,11928.416352547,879428.4632853300,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",D,상하동,호소,7888.827159298,11014.6594680600,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",E,상하동,하천습지,80194.849659271,73783.4347680467,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",G,상하동,농업지역,227957.408369330,171369.6381760700,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",H,상하동,조성녹지,548719.603004115,5856785.7862810200,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463117  ",I,상하동,시가화건조지,1816089.100008320,670511.2228527120,system,2025-07-22 16:08:34.627,system,2025-07-22 16:08:34.627
"2025","41463118  ",A,보정동,자연산림,844436.845416845,31227022.0079454000,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",B,보정동,식재산림,574318.699254657,10800990.6910952000,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",D,보정동,호소,13953.799587707,1863.9969331000,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",E,보정동,하천습지,184895.759603006,94936.5558470393,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",G,보정동,농업지역,613751.441651103,599698.4512820190,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",H,보정동,조성녹지,1645636.401864390,10750060.7687917000,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41463118  ",I,보정동,시가화건조지,2950142.745264350,905524.9648926100,system,2025-07-22 16:08:36.451,system,2025-07-22 16:08:36.451
"2025","41465101  ",A,풍덕천동,자연산림,135966.168751734,5219139.1064005000,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",B,풍덕천동,식재산림,287972.392088339,4042667.4856145700,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",D,풍덕천동,호소,443.578523218,,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",E,풍덕천동,하천습지,86697.104893544,127859.6009119290,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",G,풍덕천동,농업지역,17845.728749272,,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",H,풍덕천동,조성녹지,708477.095297288,9666258.7711360800,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465101  ",I,풍덕천동,시가화건조지,2170945.159378020,2046036.7883179400,system,2025-07-22 16:08:39.938,system,2025-07-22 16:08:39.938
"2025","41465102  ",A,죽전동,자연산림,1234610.241302810,35354796.9758392000,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",B,죽전동,식재산림,364988.578087372,9298515.9477106900,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",C,죽전동,산지습지,2980.398608172,830788.9683677400,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",E,죽전동,하천습지,102830.581740528,63855.0149134835,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",G,죽전동,농업지역,39096.162792189,,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",H,죽전동,조성녹지,1105309.290216720,13070242.3723376000,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465102  ",I,죽전동,시가화건조지,2681672.137436500,930325.7134049970,system,2025-07-22 16:08:41.804,system,2025-07-22 16:08:41.804
"2025","41465105  ",A,신봉동,자연산림,3016712.827264850,117078352.4867310000,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",B,신봉동,식재산림,681991.204667502,14209961.1820269000,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",C,신봉동,산지습지,24047.206059144,1059026.5970021400,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",D,신봉동,호소,2706.905717509,2623.7567973400,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",E,신봉동,하천습지,83370.408421025,87770.3292632900,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",ETC,신봉동,기타,11475.461523094,22950.9230461900,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",G,신봉동,농업지역,269283.054269047,50222.0037835200,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",H,신봉동,조성녹지,719967.413116410,9149219.6850459100,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465105  ",I,신봉동,시가화건조지,1862236.814800570,1321672.5641191900,system,2025-07-22 16:08:44.796,system,2025-07-22 16:08:44.796
"2025","41465106  ",A,성복동,자연산림,1339089.873069290,54367657.4692729000,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",B,성복동,식재산림,787778.099679298,13959871.9975862000,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",C,성복동,산지습지,22279.120841071,372462.3994873200,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",D,성복동,호소,311.689209987,,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",E,성복동,하천습지,66989.942019279,83311.3468893257,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",G,성복동,농업지역,175664.758970217,128017.0613036200,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",H,성복동,조성녹지,799122.751472910,10725680.2469344000,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465106  ",I,성복동,시가화건조지,1756852.042978780,936107.9248521620,system,2025-07-22 16:08:47.249,system,2025-07-22 16:08:47.249
"2025","41465107  ",A,상현동,자연산림,504359.304061189,16134223.3671741000,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",B,상현동,식재산림,137712.234786976,2910933.4592150800,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",C,상현동,산지습지,889.192719643,88030.0792447100,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",D,상현동,호소,18.981291877,,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",E,상현동,하천습지,49915.379636470,41109.3288279221,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",G,상현동,농업지역,51658.190283510,42617.5748219500,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",H,상현동,조성녹지,972392.693498711,12719238.0687115000,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41465107  ",I,상현동,시가화건조지,3221438.328389500,1598911.3443731700,system,2025-07-22 16:08:49.797,system,2025-07-22 16:08:49.797
"2025","41480101  ",A,금촌동,자연산림,27234.301006339,1423577.6445946700,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",B,금촌동,식재산림,71624.293570939,1867951.4932447900,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",D,금촌동,호소,17894.473065472,,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",E,금촌동,하천습지,355360.904592952,94569.5363554380,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",G,금촌동,농업지역,431714.011522203,245296.3057830300,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",H,금촌동,조성녹지,339982.229200864,5101552.9202511500,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480101  ",I,금촌동,시가화건조지,2469546.805565720,482572.8113853650,system,2025-07-22 16:08:51.520,system,2025-07-22 16:08:51.520
"2025","41480102  ",A,아동동,자연산림,241996.454277294,11566857.8172627000,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",B,아동동,식재산림,444827.703627506,9966034.2613640200,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",E,아동동,하천습지,67997.111630515,,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",ETC,아동동,기타,2402.705289473,33637.8740526200,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",G,아동동,농업지역,415488.355877785,168066.7902153400,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",H,아동동,조성녹지,264528.012697759,1314819.4298130500,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480102  ",I,아동동,시가화건조지,1501542.485830640,177441.8153901260,system,2025-07-22 16:08:53.545,system,2025-07-22 16:08:53.545
"2025","41480104  ",A,야동동,자연산림,296518.336582244,10986932.6613101000,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",B,야동동,식재산림,548189.014370416,8394738.1319354300,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",D,야동동,호소,4606.554207107,,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",E,야동동,하천습지,391793.976384724,31816.5232250055,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",G,야동동,농업지역,1013436.230658640,467972.8022376000,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",H,야동동,조성녹지,239394.037722665,886004.7159612860,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480104  ",I,야동동,시가화건조지,1803486.441100950,217328.7734729290,system,2025-07-22 16:08:55.126,system,2025-07-22 16:08:55.126
"2025","41480105  ",A,검산동,자연산림,1933212.904573660,67753781.7749548000,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",B,검산동,식재산림,921510.323203587,17312012.5284260000,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",D,검산동,호소,3055.752502308,,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",E,검산동,하천습지,303222.812031009,34803.7769906218,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",ETC,검산동,기타,1518.138534959,28844.6321642200,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",G,검산동,농업지역,1237316.688800650,332917.5040194880,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",H,검산동,조성녹지,186527.219004665,360809.1840263600,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480105  ",I,검산동,시가화건조지,2118387.857993020,243315.9961394610,system,2025-07-22 16:08:56.643,system,2025-07-22 16:08:56.643
"2025","41480106  ",A,맥금동,자연산림,718460.094093873,30762634.3016279000,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",B,맥금동,식재산림,779031.201626192,10721952.0826414000,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",C,맥금동,산지습지,12266.027911058,65071.2728722500,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",D,맥금동,호소,2280.646857279,,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",E,맥금동,하천습지,538719.888341271,190902.0594227150,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",G,맥금동,농업지역,1506253.820991110,1127205.7061816100,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",H,맥금동,조성녹지,108589.706970236,121739.1769337120,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480106  ",I,맥금동,시가화건조지,925147.447835588,131356.6398311830,system,2025-07-22 16:08:57.718,system,2025-07-22 16:08:57.718
"2025","41480107  ",A,교하동,자연산림,121764.085330173,5072417.0993232100,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",B,교하동,식재산림,183848.177458785,3906989.0609103400,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",D,교하동,호소,9821.203055829,,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",E,교하동,하천습지,299606.660003143,,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",G,교하동,농업지역,980173.450496524,451792.3720936400,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",H,교하동,조성녹지,83373.971360520,198834.3424338740,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480107  ",I,교하동,시가화건조지,759619.284111165,304574.5390574350,system,2025-07-22 16:08:58.882,system,2025-07-22 16:08:58.882
"2025","41480108  ",A,야당동,자연산림,42735.693910549,1662912.1498604600,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480108  ",B,야당동,식재산림,165459.511814714,3647450.4906416800,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480108  ",E,야당동,하천습지,46909.399033103,,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480108  ",G,야당동,농업지역,183486.880200333,758797.3229544600,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480108  ",H,야당동,조성녹지,648841.354952290,8025244.6207417000,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480108  ",I,야당동,시가화건조지,2616306.879959800,565368.2642649780,system,2025-07-22 16:08:59.643,system,2025-07-22 16:08:59.643
"2025","41480109  ",A,다율동,자연산림,346309.578111138,13558063.1003662000,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480109  ",B,다율동,식재산림,171570.674164505,4278627.3345239600,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480109  ",E,다율동,하천습지,698.600106114,,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480109  ",G,다율동,농업지역,56973.707215264,19054.5325377200,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480109  ",H,다율동,조성녹지,392390.387290945,4997628.8768958600,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480109  ",I,다율동,시가화건조지,2265987.464455840,926500.9402406190,system,2025-07-22 16:09:01.083,system,2025-07-22 16:09:01.083
"2025","41480110  ",A,오도동,자연산림,178460.627866119,6700630.6522371300,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",B,오도동,식재산림,88611.838259104,1885461.9616401400,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",E,오도동,하천습지,188151.009401313,26216.0717666500,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",ETC,오도동,기타,389.117803371,389.1178033700,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",G,오도동,농업지역,567001.368407820,144209.9601616400,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",H,오도동,조성녹지,65837.901247437,192954.5896308770,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480110  ",I,오도동,시가화건조지,850274.807734194,155395.5597088840,system,2025-07-22 16:09:01.769,system,2025-07-22 16:09:01.769
"2025","41480111  ",A,상지석동,자연산림,151174.922316457,5855799.3243962800,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",B,상지석동,식재산림,107250.680413852,1992516.7839746500,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",D,상지석동,호소,2304.603775292,,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",E,상지석동,하천습지,121171.965227161,,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",ETC,상지석동,기타,3593.903888117,36548.2102453000,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",G,상지석동,농업지역,1698424.463793790,951788.9453959070,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",H,상지석동,조성녹지,251774.787118231,333569.5182396170,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480111  ",I,상지석동,시가화건조지,2095701.348520050,1076407.2246468200,system,2025-07-22 16:09:02.236,system,2025-07-22 16:09:02.236
"2025","41480112  ",A,산남동,자연산림,668738.759799968,16898368.4600275000,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480112  ",B,산남동,식재산림,99410.409987489,2093772.6989067600,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480112  ",E,산남동,하천습지,63745.636624116,34485.8110483368,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480112  ",G,산남동,농업지역,1018966.732562360,163514.2618526750,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480112  ",H,산남동,조성녹지,133507.024520150,529966.4127064450,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480112  ",I,산남동,시가화건조지,1068751.861799900,131544.4851925960,system,2025-07-22 16:09:03.929,system,2025-07-22 16:09:03.929
"2025","41480113  ",A,동패동,자연산림,708481.943591967,23005676.8474307000,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
"2025","41480113  ",B,동패동,식재산림,132899.106440280,3140215.5891662700,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
"2025","41480113  ",E,동패동,하천습지,24195.476059944,1183.3817891081,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
"2025","41480113  ",G,동패동,농업지역,402590.616348471,110959.4104137370,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
"2025","41480113  ",H,동패동,조성녹지,1505859.261028440,15146941.4034503000,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
"2025","41480113  ",I,동패동,시가화건조지,5411200.626420990,1431049.3233335300,system,2025-07-22 16:09:04.923,system,2025-07-22 16:09:04.923
